product_rk,product_name,effective_from_date,effective_to_date
1413017,Ипотека,2023-08-11,2999-12-31
1710011,Кредит наличными,2023-08-11,2999-12-31
1422511,Ипотека,2023-08-11,2999-12-31
1147513,Кредит наличными,2023-08-11,2999-12-31
1614111,Автокредит,2023-08-11,2999-12-31
1479646,Автокредит,2023-08-11,2999-12-31
1437823,Кредит наличными со страховкой,2023-08-11,2999-12-31
1049648,Кредит наличными со страховкой,2023-08-11,2999-12-31
1828075,Кредит наличными со страховкой,2023-08-11,2999-12-31
1899235,Кредит наличными,2023-08-11,2999-12-31
1917976,Ипотека,2023-08-11,2999-12-31
1229850,Ипотека,2023-08-11,2999-12-31
1204186,Кредит наличными со страховкой,2023-08-11,2999-12-31
1750236,Кредит наличными,2023-08-11,2999-12-31
1497300,Кредит наличными со страховкой,2023-08-11,2999-12-31
1207384,Кредит наличными,2023-08-11,2999-12-31
1597257,Кредит наличными со страховкой,2023-08-11,2999-12-31
1477393,Автокредит,2023-08-11,2999-12-31
1026487,Ипотека,2023-08-11,2999-12-31
1607318,Автокредит,2023-08-11,2999-12-31
1137763,Кредит наличными,2023-08-11,2999-12-31
1979551,Ипотека,2023-08-11,2999-12-31
1791981,Ипотека,2023-08-11,2999-12-31
1950642,Ипотека,2023-08-11,2999-12-31
1999721,Ипотека,2023-08-11,2999-12-31
1356719,Ипотека,2023-08-11,2999-12-31
1288570,Ипотека,2023-08-11,2999-12-31
1190122,Автокредит,2023-08-11,2999-12-31
1464649,Кредит наличными,2023-08-11,2999-12-31
1391012,Кредит наличными,2023-08-11,2999-12-31
1135220,Кредит наличными,2023-08-11,2999-12-31
1684788,Кредит наличными,2023-08-11,2999-12-31
1591915,Кредит наличными,2023-08-11,2999-12-31
1666433,Автокредит,2023-08-11,2999-12-31
1182038,Кредит наличными,2023-08-11,2999-12-31
1133118,Кредит наличными со страховкой,2023-08-11,2999-12-31
1639390,Кредит наличными со страховкой,2023-08-11,2999-12-31
1511614,Автокредит,2023-08-11,2999-12-31
1083899,Ипотека,2023-08-11,2999-12-31
1322166,Кредит наличными со страховкой,2023-08-11,2999-12-31
1569955,Кредит наличными,2023-08-11,2999-12-31
1190255,Кредит наличными со страховкой,2023-08-11,2999-12-31
1346761,Ипотека,2023-08-11,2999-12-31
1362589,Кредит наличными со страховкой,2023-08-11,2999-12-31
1536971,Кредит наличными,2023-08-11,2999-12-31
1488697,Ипотека,2023-08-11,2999-12-31
1134011,Кредит наличными со страховкой,2023-08-11,2999-12-31
1643473,Кредит наличными,2023-08-11,2999-12-31
1530588,Автокредит,2023-08-11,2999-12-31
1465781,Автокредит,2023-08-11,2999-12-31
1532294,Ипотека,2023-08-11,2999-12-31
1532648,Кредит наличными,2023-08-11,2999-12-31
1745544,Кредит наличными,2023-08-11,2999-12-31
1628506,Ипотека,2023-08-11,2999-12-31
1538364,Ипотека,2023-08-11,2999-12-31
1169710,Кредит наличными со страховкой,2023-08-11,2999-12-31
1470463,Автокредит,2023-08-11,2999-12-31
1292075,Автокредит,2023-08-11,2999-12-31
1724207,Кредит наличными,2023-08-11,2999-12-31
1660329,Автокредит,2023-08-11,2999-12-31
1723755,Ипотека,2023-08-11,2999-12-31
1529206,Ипотека,2023-08-11,2999-12-31
1447307,Ипотека,2023-08-11,2999-12-31
1567853,Ипотека,2023-08-11,2999-12-31
1351424,Кредит наличными со страховкой,2023-08-11,2999-12-31
1204257,Автокредит,2023-08-11,2999-12-31
1930168,Кредит наличными,2023-08-11,2999-12-31
1328671,Кредит наличными,2023-08-11,2999-12-31
1733947,Ипотека,2023-08-11,2999-12-31
1610191,Ипотека,2023-08-11,2999-12-31
1314236,Кредит наличными со страховкой,2023-08-11,2999-12-31
1312321,Кредит наличными со страховкой,2023-08-11,2999-12-31
1938822,Кредит наличными со страховкой,2023-08-11,2999-12-31
1243127,Кредит наличными со страховкой,2023-08-11,2999-12-31
1737768,Кредит наличными со страховкой,2023-08-11,2999-12-31
1513447,Автокредит,2023-08-11,2999-12-31
1229162,Автокредит,2023-08-11,2999-12-31
1738061,Ипотека,2023-08-11,2999-12-31
1564653,Ипотека,2023-08-11,2999-12-31
1719703,Ипотека,2023-08-11,2999-12-31
1947068,Кредит наличными со страховкой,2023-08-11,2999-12-31
1640308,Кредит наличными со страховкой,2023-08-11,2999-12-31
1584462,Автокредит,2023-08-11,2999-12-31
1292649,Ипотека,2023-08-11,2999-12-31
1722897,Автокредит,2023-08-11,2999-12-31
1639135,Автокредит,2023-08-11,2999-12-31
1657796,Кредит наличными,2023-08-11,2999-12-31
1097838,Кредит наличными,2023-08-11,2999-12-31
1223269,Кредит наличными,2023-08-11,2999-12-31
1375089,Кредит наличными со страховкой,2023-08-11,2999-12-31
1923002,Кредит наличными со страховкой,2023-08-11,2999-12-31
1147805,Кредит наличными,2023-08-11,2999-12-31
1471449,Кредит наличными со страховкой,2023-08-11,2999-12-31
1902408,Автокредит,2023-08-11,2999-12-31
1487876,Кредит наличными со страховкой,2023-08-11,2999-12-31
1772499,Ипотека,2023-08-11,2999-12-31
1383834,Ипотека,2023-08-11,2999-12-31
1765024,Автокредит,2023-08-11,2999-12-31
1056213,Ипотека,2023-08-11,2999-12-31
1668463,Автокредит,2023-08-11,2999-12-31
1525154,Кредит наличными со страховкой,2023-08-11,2999-12-31
1815053,Кредит наличными со страховкой,2023-08-11,2999-12-31
1065493,Кредит наличными,2023-08-11,2999-12-31
1174771,Автокредит,2023-08-11,2999-12-31
1719769,Ипотека,2023-08-11,2999-12-31
1015718,Кредит наличными со страховкой,2023-08-11,2999-12-31
1547566,Ипотека,2023-08-11,2999-12-31
1884275,Ипотека,2023-08-11,2999-12-31
1713801,Ипотека,2023-08-11,2999-12-31
1416556,Автокредит,2023-08-11,2999-12-31
1400400,Кредит наличными,2023-08-11,2999-12-31
1534398,Ипотека,2023-08-11,2999-12-31
1395977,Кредит наличными со страховкой,2023-08-11,2999-12-31
1384999,Ипотека,2023-08-11,2999-12-31
1916161,Кредит наличными со страховкой,2023-08-11,2999-12-31
1586251,Автокредит,2023-08-11,2999-12-31
1932063,Кредит наличными со страховкой,2023-08-11,2999-12-31
1056297,Кредит наличными,2023-08-11,2999-12-31
1975528,Кредит наличными,2023-08-11,2999-12-31
1063656,Ипотека,2023-08-11,2999-12-31
1303739,Автокредит,2023-08-11,2999-12-31
1038468,Кредит наличными,2023-08-11,2999-12-31
1712557,Кредит наличными,2023-08-11,2999-12-31
1816538,Кредит наличными со страховкой,2023-08-11,2999-12-31
1756200,Кредит наличными со страховкой,2023-08-11,2999-12-31
1930887,Ипотека,2023-08-11,2999-12-31
1303817,Кредит наличными,2023-08-11,2999-12-31
1093125,Ипотека,2023-08-11,2999-12-31
1673688,Кредит наличными со страховкой,2023-08-11,2999-12-31
1291919,Ипотека,2023-08-11,2999-12-31
1153305,Автокредит,2023-08-11,2999-12-31
1051444,Автокредит,2023-08-11,2999-12-31
1649852,Кредит наличными со страховкой,2023-08-11,2999-12-31
1766970,Кредит наличными,2023-08-11,2999-12-31
1806437,Кредит наличными со страховкой,2023-08-11,2999-12-31
1367130,Автокредит,2023-08-11,2999-12-31
1411477,Ипотека,2023-08-11,2999-12-31
1045202,Кредит наличными со страховкой,2023-08-11,2999-12-31
1569801,Ипотека,2023-08-11,2999-12-31
1464418,Ипотека,2023-08-11,2999-12-31
1964419,Автокредит,2023-08-11,2999-12-31
1552486,Кредит наличными,2023-08-11,2999-12-31
1592718,Кредит наличными,2023-08-11,2999-12-31
1670666,Кредит наличными,2023-08-11,2999-12-31
1897687,Кредит наличными со страховкой,2023-08-11,2999-12-31
1670919,Автокредит,2023-08-11,2999-12-31
1841421,Ипотека,2023-08-11,2999-12-31
1680638,Автокредит,2023-08-11,2999-12-31
1466764,Автокредит,2023-08-11,2999-12-31
1462732,Ипотека,2023-08-11,2999-12-31
1615520,Кредит наличными,2023-08-11,2999-12-31
1453660,Кредит наличными,2023-08-11,2999-12-31
1806745,Кредит наличными,2023-08-11,2999-12-31
1548741,Ипотека,2023-08-11,2999-12-31
1826001,Автокредит,2023-08-11,2999-12-31
1082278,Кредит наличными со страховкой,2023-08-11,2999-12-31
1157031,Кредит наличными со страховкой,2023-08-11,2999-12-31
1718143,Ипотека,2023-08-11,2999-12-31
1713410,Ипотека,2023-08-11,2999-12-31
1081360,Автокредит,2023-08-11,2999-12-31
1596276,Кредит наличными,2023-08-11,2999-12-31
1960865,Кредит наличными,2023-08-11,2999-12-31
1997102,Ипотека,2023-08-11,2999-12-31
1919931,Кредит наличными,2023-08-11,2999-12-31
1341406,Кредит наличными,2023-08-11,2999-12-31
1901336,Автокредит,2023-08-11,2999-12-31
1157916,Ипотека,2023-08-11,2999-12-31
1297457,Ипотека,2023-08-11,2999-12-31
1534578,Кредит наличными со страховкой,2023-08-11,2999-12-31
1815878,Кредит наличными,2023-08-11,2999-12-31
1255102,Автокредит,2023-08-11,2999-12-31
1548491,Кредит наличными со страховкой,2023-08-11,2999-12-31
1268353,Автокредит,2023-08-11,2999-12-31
1179865,Кредит наличными,2023-08-11,2999-12-31
1122898,Кредит наличными,2023-08-11,2999-12-31
1769052,Кредит наличными,2023-08-11,2999-12-31
1238647,Кредит наличными,2023-08-11,2999-12-31
1616510,Кредит наличными со страховкой,2023-08-11,2999-12-31
1373590,Автокредит,2023-08-11,2999-12-31
1598721,Автокредит,2023-08-11,2999-12-31
1703372,Автокредит,2023-08-11,2999-12-31
1806522,Кредит наличными,2023-08-11,2999-12-31
1486480,Кредит наличными со страховкой,2023-08-11,2999-12-31
1535774,Ипотека,2023-08-11,2999-12-31
1087468,Кредит наличными,2023-08-11,2999-12-31
1471102,Кредит наличными со страховкой,2023-08-11,2999-12-31
1513276,Автокредит,2023-08-11,2999-12-31
1192628,Автокредит,2023-08-11,2999-12-31
1513804,Ипотека,2023-08-11,2999-12-31
1209130,Кредит наличными со страховкой,2023-08-11,2999-12-31
1067152,Кредит наличными со страховкой,2023-08-11,2999-12-31
1754293,Автокредит,2023-08-11,2999-12-31
