deal_rk,deal_num,deal_name,deal_sum,client_rk,account_rk,agreement_rk,deal_start_date,department_rk,product_rk,deal_type_cd,effective_from_date,effective_to_date
5832259,489-393-480-936-879,Кредит наличными,1860085,366439,3104795,880941,2021-09-21,104,1981391,2,2023-03-15,2999-12-31
2270485,508-214-569-107-543,Кредит наличными,4030486,274261,3317246,695319,2021-09-21,93,1153425,3,2023-03-15,2999-12-31
7752270,908-457-473-309-931,Кредит наличными,1758778,497309,3786236,593088,2021-09-21,80,1049268,5,2023-03-15,2999-12-31
5145359,438-848-337-548-116,Ипотека,5236047,322433,3634381,963676,2020-03-30,20,1408277,2,2023-03-15,2999-12-31
8868281,398-276-445-217-140,Кредит наличными,5496390,433970,3121953,899815,2020-03-30,117,1653628,4,2023-03-15,2999-12-31
2634797,495-199-897-261-899,Автокредит,3056976,180725,3419890,992747,2021-03-25,87,1572323,3,2023-03-15,2999-12-31
3247328,187-977-602-895-235,Автокредит,2750645,479683,3800653,880515,2022-03-20,38,1734784,6,2023-03-15,2999-12-31
4190953,794-211-231-921-437,Кредит наличными со страховкой,2941779,174737,3604861,629285,2021-03-25,13,1617136,1,2023-03-15,2999-12-31
3504703,270-257-622-822-481,Кредит наличными со страховкой,580182,289025,3976825,600254,2021-03-25,13,1943945,6,2023-03-15,2999-12-31
3669699,102-597-126-321-794,Кредит наличными со страховкой,1544606,243629,3556551,555632,2022-03-20,50,1059519,6,2023-03-15,2999-12-31
6570874,845-927-231-451-905,Кредит наличными,4573992,385664,3435592,866653,2020-09-26,85,1333280,8,2023-03-15,2999-12-31
5837664,170-343-421-246-961,Кредит наличными,2418601,214295,3742673,722110,2020-09-26,28,1751226,2,2023-03-15,2999-12-31
7274533,460-909-647-313-675,Кредит наличными,5546898,277527,3229058,871037,2020-03-30,120,1409650,5,2023-03-15,2999-12-31
2589257,928-976-576-492-371,Автокредит,5235628,485619,3899927,909390,2022-03-20,63,1961224,3,2023-03-15,2999-12-31
2029247,815-533-462-752-780,Кредит наличными со страховкой,2182527,450798,3235480,630302,2020-03-30,108,1659594,3,2023-03-15,2999-12-31
3805148,906-131-877-425-902,Ипотека,4140107,321270,3739469,738916,2020-03-30,104,1953606,6,2023-03-15,2999-12-31
2260509,996-895-960-155-699,Автокредит,5045931,106480,3373978,520096,2021-09-21,118,1129524,3,2023-03-15,2999-12-31
5333360,965-810-389-680-632,Автокредит,1236460,310971,3157499,720977,2022-03-20,47,1941173,2,2023-03-15,2999-12-31
8318162,119-271-506-184-236,Автокредит,5651637,124381,3067024,576532,2020-09-26,55,1243430,4,2023-03-15,2999-12-31
7283616,695-355-673-481-967,Автокредит,3241085,283957,3001271,544084,2022-03-20,22,1135295,5,2023-03-15,2999-12-31
6035054,219-150-486-403-393,Кредит наличными,4319356,419132,3246895,777204,2022-03-20,104,1822321,8,2023-03-15,2999-12-31
5733929,789-371-976-522-762,Ипотека,4247036,280434,3439763,683018,2020-09-26,48,1235923,2,2023-03-15,2999-12-31
4902601,691-510-772-354-837,Кредит наличными,5492056,193119,3479085,578770,2020-09-26,91,1643536,1,2023-03-15,2999-12-31
2328144,885-517-423-125-795,Ипотека,5466072,223592,3256059,629184,2020-03-30,63,1744282,3,2023-03-15,2999-12-31
8407469,121-766-157-864-343,Автокредит,452706,319551,3673656,525784,2021-03-25,66,1022972,4,2023-03-15,2999-12-31
5630295,139-946-844-597-899,Кредит наличными,1043754,211645,3317435,849204,2021-09-21,55,1715238,2,2023-03-15,2999-12-31
5833962,895-440-389-311-711,Кредит наличными,1786432,341185,3285673,891095,2021-09-21,96,1360906,2,2023-03-15,2999-12-31
6847958,493-916-404-687-112,Кредит наличными со страховкой,999845,228609,3899970,712484,2021-03-25,88,1816708,8,2023-03-15,2999-12-31
7652776,368-961-801-942-767,Ипотека,3134239,469401,3833208,560096,2020-03-30,45,1459296,5,2023-03-15,2999-12-31
4974677,634-610-385-842-752,Автокредит,3756012,451544,3511802,525349,2020-09-26,15,1097108,1,2023-03-15,2999-12-31
3208965,754-767-333-628-606,Кредит наличными со страховкой,3417192,479087,3025284,631869,2022-03-20,79,1775576,6,2023-03-15,2999-12-31
8181651,147-941-645-658-274,Кредит наличными,2996677,396071,3602876,561476,2020-03-30,31,1188655,4,2023-03-15,2999-12-31
6945482,713-111-958-489-335,Кредит наличными со страховкой,1604732,275555,3409410,812384,2020-09-26,46,1492179,8,2023-03-15,2999-12-31
2369121,711-525-100-135-804,Кредит наличными со страховкой,4357491,388880,3770443,629618,2022-03-20,78,1037699,3,2023-03-15,2999-12-31
2684459,705-137-919-742-131,Автокредит,2240318,159297,3133219,727468,2020-09-26,18,1624265,3,2023-03-15,2999-12-31
7813810,169-459-227-807-256,Автокредит,1991202,384664,3680517,972027,2021-03-25,51,1028020,5,2023-03-15,2999-12-31
3440421,506-132-341-759-990,Автокредит,3719760,398054,3999138,637718,2022-03-20,42,1889869,6,2023-03-15,2999-12-31
7788984,126-334-273-389-661,Ипотека,2604416,288153,3581914,827509,2021-03-25,101,1508015,5,2023-03-15,2999-12-31
4535854,205-252-792-997-863,Ипотека,2562270,243429,3050179,561398,2020-09-26,43,1438710,1,2023-03-15,2999-12-31
8463360,717-292-678-892-519,Кредит наличными,4839144,389896,3314381,990345,2021-09-21,78,1873426,4,2023-03-15,2999-12-31
7234680,524-965-385-880-977,Кредит наличными,1742483,163269,3445377,596303,2021-09-21,65,1368582,5,2023-03-15,2999-12-31
4921860,177-646-997-478-655,Кредит наличными со страховкой,1174618,338630,3071632,813638,2020-03-30,67,1082648,1,2023-03-15,2999-12-31
3622354,437-167-794-357-245,Кредит наличными со страховкой,1596779,134125,3259769,637530,2020-09-26,20,1564809,6,2023-03-15,2999-12-31
5270351,944-720-966-356-807,Ипотека,2323793,463948,3471576,665254,2020-03-30,90,1001925,2,2023-03-15,2999-12-31
3968028,552-458-887-517-661,Автокредит,1463720,451794,3252992,748556,2020-09-26,42,1670313,6,2023-03-15,2999-12-31
4129343,923-432-395-946-698,Кредит наличными,2839437,228850,3704199,951869,2020-03-30,26,1397298,1,2023-03-15,2999-12-31
4268548,929-935-280-729-858,Кредит наличными со страховкой,1577601,130673,3094911,659525,2021-03-25,42,1318818,1,2023-03-15,2999-12-31
3895303,845-693-998-511-357,Кредит наличными со страховкой,4669303,194778,3608588,648393,2021-09-21,49,1131555,6,2023-03-15,2999-12-31
6316125,898-621-886-183-124,Кредит наличными,5687980,184868,3494526,797823,2020-09-26,52,1585200,8,2023-03-15,2999-12-31
3741622,245-306-625-457-859,Кредит наличными,2154507,115050,3633833,916331,2021-09-21,104,1714046,6,2023-03-15,2999-12-31
8605598,192-489-872-732-853,Кредит наличными со страховкой,1467726,263667,3461428,920443,2022-03-20,52,1202985,4,2023-03-15,2999-12-31
4086014,123-571-565-417-268,Автокредит,5111187,313211,3750239,986901,2020-09-26,55,1766918,1,2023-03-15,2999-12-31
8129091,766-175-827-510-879,Кредит наличными со страховкой,547766,458004,3226617,574290,2020-03-30,96,1507122,4,2023-03-15,2999-12-31
8473649,265-125-717-969-784,Ипотека,1334945,313908,3969562,599180,2021-03-25,76,1991987,4,2023-03-15,2999-12-31
6982223,460-583-909-381-305,Ипотека,2028693,221893,3927490,644183,2020-09-26,10,1577330,8,2023-03-15,2999-12-31
6823142,516-876-871-280-181,Автокредит,3961602,285642,3707309,555183,2020-09-26,20,1519571,8,2023-03-15,2999-12-31
5331160,230-973-242-454-115,Кредит наличными,5271266,484232,3989386,568866,2021-03-25,93,1522502,2,2023-03-15,2999-12-31
8258548,917-696-888-190-285,Кредит наличными со страховкой,2082239,357309,3372226,614485,2021-03-25,14,1368560,4,2023-03-15,2999-12-31
4992278,622-270-760-293-633,Кредит наличными,4334107,317883,3389649,833926,2020-03-30,100,1155157,1,2023-03-15,2999-12-31
3454392,817-608-741-272-204,Автокредит,1969261,120234,3892789,876983,2020-03-30,40,1475453,6,2023-03-15,2999-12-31
7941372,133-141-530-752-327,Кредит наличными со страховкой,1281541,395475,3112966,939132,2020-03-30,51,1502379,5,2023-03-15,2999-12-31
3044847,223-216-520-380-483,Кредит наличными со страховкой,3276103,138381,3052380,962903,2020-03-30,95,1224802,6,2023-03-15,2999-12-31
5053474,378-529-342-953-882,Ипотека,5402349,459428,3965979,814502,2021-03-25,22,1432113,2,2023-03-15,2999-12-31
2462291,643-127-269-771-114,Ипотека,1077143,265261,3331252,736751,2020-09-26,43,1869163,3,2023-03-15,2999-12-31
7147871,150-935-848-120-773,Кредит наличными со страховкой,1669115,326477,3488892,820872,2021-09-21,78,1737237,5,2023-03-15,2999-12-31
7785743,563-629-135-306-823,Ипотека,2805347,102710,3967695,586805,2020-09-26,64,1754959,5,2023-03-15,2999-12-31
6939001,746-556-731-692-190,Автокредит,498308,135109,3852317,609455,2020-03-30,56,1333428,8,2023-03-15,2999-12-31
4360969,440-124-683-194-798,Кредит наличными,5371932,272202,3161874,568955,2022-03-20,125,1598942,1,2023-03-15,2999-12-31
6825277,200-462-143-122-605,Кредит наличными со страховкой,1706154,480393,3264666,841144,2021-03-25,39,1412864,8,2023-03-15,2999-12-31
7503709,740-117-342-369-376,Автокредит,2322801,339365,3161349,866764,2021-03-25,97,1512304,5,2023-03-15,2999-12-31
7990875,559-513-838-817-198,Кредит наличными со страховкой,4481914,422939,3750474,675721,2020-03-30,24,1098890,5,2023-03-15,2999-12-31
7565898,673-592-140-203-412,Ипотека,4253380,422061,3299535,502717,2020-09-26,52,1592624,5,2023-03-15,2999-12-31
8439439,940-581-796-688-900,Автокредит,3128050,272901,3159736,526502,2020-09-26,28,1774293,4,2023-03-15,2999-12-31
6635375,122-245-549-705-526,Кредит наличными со страховкой,3018220,173224,3548736,845723,2020-03-30,40,1921274,8,2023-03-15,2999-12-31
7659612,295-355-259-177-310,Кредит наличными,1516043,424209,3928429,898272,2020-09-26,53,1861250,5,2023-03-15,2999-12-31
6778699,365-946-370-411-775,Автокредит,2989579,324734,3853765,519136,2020-09-26,69,1795166,8,2023-03-15,2999-12-31
7653752,424-462-418-747-745,Автокредит,3268356,474948,3394118,998441,2021-09-21,73,1904480,5,2023-03-15,2999-12-31
7311490,451-740-835-140-819,Кредит наличными со страховкой,3096507,469607,3871493,682500,2020-03-30,129,1935724,5,2023-03-15,2999-12-31
3195817,548-560-711-885-837,Автокредит,4703081,449613,3155723,766979,2021-03-25,93,1821115,6,2023-03-15,2999-12-31
5979458,799-873-842-679-186,Автокредит,4752652,140913,3446033,731476,2021-03-25,56,1926767,2,2023-03-15,2999-12-31
5444002,349-410-175-448-534,Автокредит,1240350,307803,3141180,852780,2022-03-20,99,1496796,2,2023-03-15,2999-12-31
2892492,494-273-348-869-278,Кредит наличными,4460925,317903,3388071,543986,2022-03-20,110,1940739,3,2023-03-15,2999-12-31
4370248,965-632-449-402-810,Кредит наличными со страховкой,1371484,352155,3256895,515125,2021-03-25,28,1906891,1,2023-03-15,2999-12-31
7928768,278-774-683-649-979,Кредит наличными со страховкой,5272823,310920,3632751,926680,2021-03-25,12,1472008,5,2023-03-15,2999-12-31
7622438,921-450-960-660-495,Ипотека,2943287,232531,3440344,663462,2020-09-26,77,1126735,5,2023-03-15,2999-12-31
2360158,729-950-736-810-348,Ипотека,5289014,440553,3673247,703877,2022-03-20,101,1198854,3,2023-03-15,2999-12-31
2819684,939-763-947-989-503,Кредит наличными со страховкой,4242798,394352,3005348,720723,2020-03-30,124,1216857,3,2023-03-15,2999-12-31
4455080,203-474-597-721-474,Кредит наличными,3083537,493783,3001266,508242,2021-03-25,13,1786803,1,2023-03-15,2999-12-31
2910453,158-817-520-689-693,Ипотека,2741960,155215,3587299,910131,2020-09-26,82,1478917,3,2023-03-15,2999-12-31
7073044,714-168-553-202-425,Кредит наличными со страховкой,5549426,252206,3715542,648925,2020-09-26,41,1587215,5,2023-03-15,2999-12-31
3320703,405-754-437-487-985,Автокредит,2055998,388803,3950923,881081,2021-03-25,90,1932140,6,2023-03-15,2999-12-31
5797516,871-959-915-148-301,Автокредит,3215878,457441,3654988,816352,2020-03-30,83,1064525,2,2023-03-15,2999-12-31
2911695,923-476-692-449-261,Кредит наличными со страховкой,4360762,366168,3854091,851361,2020-03-30,122,1456757,3,2023-03-15,2999-12-31
2914527,349-580-219-857-993,Кредит наличными со страховкой,831768,162449,3689220,859432,2021-03-25,115,1642534,3,2023-03-15,2999-12-31
5428039,967-949-568-163-675,Кредит наличными со страховкой,4257900,392822,3929647,805048,2020-09-26,102,1170122,2,2023-03-15,2999-12-31
4309346,455-499-924-131-247,Ипотека,3592138,369124,3943112,920129,2020-09-26,76,1041686,1,2023-03-15,2999-12-31
6126046,975-663-816-827-760,Кредит наличными со страховкой,1298230,357143,3521585,980245,2020-09-26,130,1624249,8,2023-03-15,2999-12-31
5384549,950-492-270-448-221,Кредит наличными со страховкой,4702739,353539,3871354,812013,2020-09-26,122,1479328,2,2023-03-15,2999-12-31
7366397,749-451-110-746-485,Кредит наличными со страховкой,673780,278508,3828857,751222,2022-03-20,37,1607000,5,2023-03-15,2999-12-31
2882259,264-428-388-789-712,Кредит наличными,5523895,360023,3263439,511793,2022-03-20,65,1634870,3,2023-03-15,2999-12-31
8186738,622-253-367-469-854,Кредит наличными,4149201,302160,3047239,595638,2021-09-21,82,1751816,4,2023-03-15,2999-12-31
2008603,877-615-582-679-778,Автокредит,1407385,329324,3620858,855485,2020-09-26,91,1315761,3,2023-03-15,2999-12-31
6019291,156-993-841-574-355,Автокредит,4433785,141674,3034374,935872,2021-03-25,117,1794249,8,2023-03-15,2999-12-31
2387899,739-437-707-781-427,Ипотека,4747941,419222,3587616,823306,2022-03-20,17,1103026,3,2023-03-15,2999-12-31
7474646,774-679-855-422-458,Кредит наличными со страховкой,2835262,359541,3083718,979123,2022-03-20,90,1053800,5,2023-03-15,2999-12-31
7007502,957-543-701-830-998,Кредит наличными со страховкой,2132506,228558,3174072,752425,2022-03-20,50,1938406,5,2023-03-15,2999-12-31
2967951,362-437-716-708-828,Ипотека,5172125,359774,3249603,530049,2020-03-30,120,1566652,3,2023-03-15,2999-12-31
6996339,194-885-959-521-800,Кредит наличными,2044807,173185,3797966,645768,2022-03-20,126,1081425,8,2023-03-15,2999-12-31
3652011,998-949-158-811-915,Автокредит,1128567,240917,3717885,526593,2022-03-20,79,1342762,6,2023-03-15,2999-12-31
6750394,117-956-464-209-652,Ипотека,3391389,171551,3453026,975568,2020-09-26,59,1279637,8,2023-03-15,2999-12-31
8338664,477-373-415-708-142,Автокредит,1462539,176268,3585675,674243,2020-03-30,18,1741440,4,2023-03-15,2999-12-31
4582739,232-814-162-470-732,Ипотека,3290160,493439,3195451,943808,2022-03-20,121,1764530,1,2023-03-15,2999-12-31
4783159,737-365-364-904-745,Ипотека,2377797,377160,3986366,507389,2021-09-21,93,1645509,1,2023-03-15,2999-12-31
2844070,667-333-619-374-722,Ипотека,1122219,119943,3827861,849572,2021-09-21,62,1703981,3,2023-03-15,2999-12-31
2460694,480-144-998-583-997,Кредит наличными со страховкой,980145,349412,3274563,845905,2021-03-25,18,1342484,3,2023-03-15,2999-12-31
